X Scale,Y Scale,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,prac_trials_run1.ran,runID,imgID,stimLabel,imFile,corr,side,participant,design,position,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,fixR1,fix_resp1_1.keys,trial_resp.keys,trial_resp.corr,trial_resp.rt,fix_resp_2.keys,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,trials_run1.ran,fix_resp1_1.rt,fixpR2,fix_respP2_1.keys,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,prac_trials_run2.ran,fix_respP2_1.rt,fixR2,fix_resp2_1.keys,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run2.ran,fix_resp2_1.rt
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.823235,,8,0,32,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.99087,,8,1,33,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.00112,,8,2,34,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.70083,,8,3,35,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,8,largeSincon,Stimuli/SofH2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.43374,,9,0,36,3,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,2.101915,,9,1,37,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,2,largeHcongr,Stimuli/HofH2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,f,1,1.505745,,9,2,38,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.652035,,9,3,39,2,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,4,largeHincon,Stimuli/HofS2.jpg,f,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,1,space,f,1,2.583645,,10,0,40,1,1,0.818485,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,6,largeScongr,Stimuli/SofS2.jpg,j,right,RH,2,3,2020-11-24_16h08.23.919,global_local,2020.2.4,Win32,60,1920,1080,0,,j,1,1.790265,,10,1,41,2,1,,,,,,,,,,,,,,,,,
