runID,imgID,stimLabel,imFile,corr,side,prac_trials_run1.thisRepN,prac_trials_run1.thisTrialN,prac_trials_run1.thisN,prac_trials_run1.thisIndex,trials_run1.thisRepN,trials_run1.thisTrialN,trials_run1.thisN,trials_run1.thisIndex,prac_trials_run2.thisRepN,prac_trials_run2.thisTrialN,prac_trials_run2.thisN,prac_trials_run2.thisIndex,trials_run2.thisRepN,trials_run2.thisTrialN,trials_run2.thisN,trials_run2.thisIndex,trials_run3.thisRepN,trials_run3.thisTrialN,trials_run3.thisN,trials_run3.thisIndex,trials_run4.thisRepN,trials_run4.thisTrialN,trials_run4.thisN,trials_run4.thisIndex,X Scale,Y Scale,text_8.started,text_8.stopped,hand_hold_resp.keys,hand_hold_resp.corr,hand_hold_resp.rt,fixpR1,prac_resp.keys,prac_resp.corr,prac_resp.rt,prac_fix_resp.keys,prac_fix_resp.corr,feedback_msg.started,feedback_msg.stopped,text_7.started,text_7.stopped,fixR1,text_2.started,text_2.stopped,fix_resp1_1.keys,fix_resp1_1.started,fix_resp1_1.stopped,text_6.started,text_6.stopped,trial_image.started,trial_image.stopped,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_resp.started,trial_resp.stopped,fix_resp_2.keys,fix_resp_2.started,fix_resp_2.stopped,fix_resp1_1.rt,image_4.started,image_4.stopped,fixpR2,fix_respP2_1.keys,prac_fix_resp.rt,fixR2,text_4.started,text_4.stopped,fix_resp2_1.keys,fix_resp2_1.started,fix_resp2_1.stopped,fix_resp2_1.rt,fix_resp_2.rt,image_5.started,image_5.stopped,participant,design,position,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,33.75083115603775,None,j,1,0.7973191170021892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,f,1,2.1912792529910803,None,1,42.78416395303793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,5,smallScongr,Stimuli/SofS2.jpg,j,left,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,j,1,0.8392041169572622,None,1,50.08427017601207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,f,1,0.7724817381240427,None,1,57.717592584202066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,j,1,1.0790628110989928,None,0,65.33430688804947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.33610108401626,None,0,69.80098279309459,None,None,69.80098279309459,None,71.25110588106327,None,71.25110588106327,None,f,1,0.8873792050871998,71.25110588106327,None,None,71.25110588106327,None,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72.16763796121813,None,None,72.16763796121813,None,73.58430931111798,None,73.58430931111798,None,f,1,0.7536624930799007,73.58430931111798,None,None,73.58430931111798,None,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,7,smallSincon,Stimuli/HofS2.jpg,j,left,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.3677337851841,None,None,74.3677337851841,None,76.00101713300683,None,76.00101713300683,None,j,1,0.662785449065268,76.00101713300683,None,None,76.00101713300683,None,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,3,smallHincon,Stimuli/SofH2.jpg,f,left,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76.68435484706424,None,None,76.68435484706424,None,78.08431469206698,None,78.08431469206698,None,f,1,0.7815368787851185,78.08431469206698,None,None,78.08431469206698,None,,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
1,1,smallHcongr,Stimuli/HofH2.jpg,f,left,,,,,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.88431751006283,None,space,78.88431751006283,None,80.3179198470898,None,80.3179198470898,None,f,1,0.9647369999438524,80.3179198470898,None,None,80.3179198470898,None,0.7367393712047487,,,,,,,,,,,,,,,,,1,1,2020_Nov_29_1017,global_local,2020.2.4,None,
